#	
SLC30A1	4.678103786
ABCD2	4.476283384
SPAST	4.060063955
KBTBD6	3.885175166
NUP160	3.789751981
NAA30	3.787416489
ANKRD36BP1	3.738069903
ALG10B	3.662034841
ZBTB6	3.636980779
IREB2	3.600638079
FBXO45	3.589274155
GXYLT1	3.555900409
CUL5	3.553809126
SPCS3	3.541566218
ANKRD40	3.517133989
ZNF849P	3.510429661
ZBED8	3.501009095
ZNF627	3.472714852
RP2	3.441056776
NAA35	3.354156536
INTS2	3.354083383
KBTBD7	3.303304304
OTUD6B	3.26425537
CSNK1A1L	3.230271075
DCTN5	3.229940916
TMEM170B	3.193280641
UBR1	3.183802462
ITPRIPL2	3.157142412
EXOC8	3.156179403
DPP8	3.152280632
CDC27	3.138940922
PIK3C2A	3.115390438
USP14	3.108270292
HPS5	3.103649409
GTF3C4	3.102196311
KPNB1	3.095248919
TSNAX	3.084732348
BCLAF1	3.062031665
ZNF180	3.058009085
NUS1	3.049960406
PSMD12	3.038640894
PUS7L	3.025356633
SLC25A32	3.023119832
SMAD4	3.007716524
LIN7C	2.987487164
SFT2D2	2.948943432
GNAI3	2.943515972
CAND1	2.934908685
TUBA1C	2.931237444
SDHD	2.915448039
GSKIP	2.901945739
MBTPS2	2.893128876
ZNF708	2.865934169
SEC61G	2.864943036
IPO8	2.846311727
INIP	2.844771789
AP1G1	2.844341919
NUBPL	2.837508763
WDR89	2.82028151
MIS18A	2.817251178
DLAT	2.804826481
MAPRE1	2.79747465
PURB	2.766375114
LSM5	2.76582179
ZFP1	2.758816753
HSDL2	2.756302636
ACOX1	2.753366053
HINT3	2.752574479
USP38	2.75133122
TFAM	2.750201419
DICER1	2.745014515
UBL3	2.730072783
HEATR3	2.72880857
GMFB	2.718558765
STARD4	2.712360806
HAUS2	2.70729269
ZNF436	2.707085591
INSIG2	2.692029707
G2E3	2.677417349
NRAS	2.670894379
CMTR2	2.665968758
ATRN	2.662453361
DIS3L	2.661320258
EIF2S1	2.657469362
ZNF844	2.64789265
MOB4	2.636077301
RIMOC1	2.630912641
SPCS2	2.624424775
UBE2G1	2.620049704
UTP4	2.606505919
ERI2	2.604525521
OBI1	2.596328748
BAG5	2.581943612
SLC7A6	2.562777048
VPS4B	2.531935838
FASTKD5	2.528903777
ATMIN	2.518472093
MIB1	2.516272768
ZNF614	2.508899417
RNF141	2.504798061
UHMK1	2.495197968
CCDC47	2.487549271
ALG10	2.487180518
NOP9	2.485038459
EXOC5	2.483580686
UBE2Q2	2.472077111
FEM1B	2.469886158
SCYL2	2.467211037
TMEM167B	2.467203369
CHML	2.461811312
FAM20B	2.427781079
DCLRE1A	2.423478225
ZCCHC17	2.419962472
HNRNPA1	2.418777719
DDX6	2.409156356
NIPA2	2.398786758
ZNF100	2.37257699
YWHAH	2.364413935
NAA50	2.364396077
ZYG11B	2.36434893
AGGF1	2.363074163
TGFBR1	2.35930332
PDE12	2.353480678
CPSF2	2.351576434
MED17	2.343886635
ZNF664	2.336651986
SCFD1	2.327356601
CDC40	2.327276596
EIF5	2.315234319
MED13	2.310363228
ABHD17B	2.296535128
PPP1CC	2.294998462
TUBB2B	2.294379329
PALS1	2.292701669
APPBP2	2.292095789
CBX5	2.28636274
CD151	2.285743178
C1orf74	2.272666991
HNRNPCL1	2.272482047
CCNT1	2.266441022
TMEM263	2.257732077
RECQL	2.252997515
ABHD13	2.250789827
COMMD8	2.24918597
ARHGEF12	2.247683087
FBXO30	2.246756382
FAM199X	2.2441157
IPO7	2.243651104
AASDHPPT	2.239966958
UTP20	2.234506489
ZNF551	2.231500625
SLC35D1	2.227439426
MTF1	2.226850142
SLAIN1	2.225736288
ZNF772	2.222839609
ICE2	2.217302561
PRR13	2.214206692
OSGIN2	2.211443416
WRN	2.208279182
ARPC5	2.205836796
ZNF106	2.198007291
HSDL1	2.19396572
ARPP19	2.189868703
