#	
SMOC1	2.088879598
ADARB2	2.001609542
TMCC2	1.87523794
SEMA4B	1.866231244
TUBB2B	1.854634198
PLTP	1.845106569
C1QL1	1.779488762
PLAAT1	1.74600788
SLC10A4	1.744075081
N6AMT1	1.706652994
SLC12A7	1.703964194
NLRX1	1.69101982
EMP3	1.684755701
RGCC	1.678850025
TNFSF9	1.675372568
ESYT3	1.671853646
CAND2	1.671061013
TRIM72	1.661610395
ROMO1	1.602626812
SASH3	1.592619577
MIEF2	1.585450176
ZBTB34	1.554820789
ANKRD55	1.524790616
BAMBI	1.522596939
MRPL10	1.508758205
KCNG1	1.487538143
INSRR	1.482973541
DENND1C	1.469361294
NAPRT	1.466721355
LITAF	1.455798311
PHLDA1	1.450795587
SHCBP1	1.449726876
NID1	1.428724363
TESC	1.428198628
NPAS3	1.425773654
PSMG4	1.401530699
FADS6	1.387521229
PCED1B	1.372328175
SBNO2	1.368778671
TNXB	1.356047733
FAM76A	1.343370239
CNIH4	1.328223454
RNF112	1.323494459
MEX3D	1.314649042
ZBTB12	1.31303029
SYNE3	1.310271419
C15orf40	1.307591659
KREMEN1	1.307100629
PCK2	1.295613008
SLC25A20	1.290222853
BAIAP2L2	1.28854493
RPS11	1.283083273
MCM5	1.282804862
CLEC14A	1.281203349
NAXD	1.277258252
BCKDHA	1.27603919
NFKB2	1.265060866
GAS1	1.261285712
ADGRG1	1.249088074
CHRNA2	1.249064601
LIMD1	1.247735732
BRD8	1.240460309
ENDOG	1.240262867
GPT	1.23151672
TRAPPC9	1.226719793
OGFR	1.224004787
RBM38	1.220137835
ZIC1	1.2200273
MRO	1.216078861
ZNF503	1.211657006
VSTM4	1.20927018
HDHD5	1.2080773
BORCS8	1.205222931
NR1D2	1.201602616
TCF7	1.200865062
CGN	1.199470017
PCBD1	1.197626298
NGB	1.174608357
FAM161B	1.17456733
ZPBP	1.172527613
C12orf43	1.170177354
HPCAL1	1.169987196
NFATC1	1.169900379
LOXL1	1.153580342
THPO	1.147928212
PLCB3	1.145148173
ADRA2C	1.143523053
PLK5	1.142386985
TRERF1	1.139859143
ZIC4	1.139615803
PCDH19	1.134698327
RNPEPL1	1.132740753
ACADS	1.128848983
TOLLIP	1.12678775
BOLA2B	1.121244392
SCRT2	1.119947459
