#	
PPP1R3G	3.710129406
LRRC38	3.295000725
ARHGAP31	2.693114595
KBTBD2	2.630649693
TUBB6	2.612476076
SLC25A37	2.509031247
LMOD1	2.49146688
MAFB	2.432259491
SMIM3	2.408776506
DUSP5	2.258192286
ATP6AP2	2.181445745
PFKFB3	2.165006107
XBP1	2.141867866
CITED4	2.135190677
HSD11B1	2.080814673
SERPINH1	2.025797051
BRI3	2.011333245
MAST4	1.97295425
CISD2	1.96757884
CDSN	1.933525465
DACT1	1.910435931
TMEM59L	1.886579886
APLN	1.883057231
ACAA1	1.850225582
CCDC184	1.842269787
CYP4F8	1.799268913
ZNF697	1.792587173
JPH2	1.790682417
NKD1	1.778163462
PTGDS	1.757166049
GPR161	1.750645535
EDIL3	1.750575353
ENGASE	1.735539344
MOSMO	1.719213797
BMP2	1.705333864
FAM20A	1.696995016
TADA1	1.692448198
DOK3	1.667124904
LCAT	1.658221854
RTBDN	1.650977066
KLF2	1.644923718
PERM1	1.606285987
CTU1	1.594602644
ARRDC2	1.58709873
PGLYRP1	1.579286509
KAZALD1	1.578808802
AEBP1	1.57555881
NOG	1.572818991
ENTPD4	1.553100711
MEX3D	1.550449281
TMEM260	1.543069694
SLC25A47	1.534173877
FAM163A	1.531257548
TOB2	1.527718114
PRRT3	1.52707275
DDIT4	1.51843355
KCNQ5	1.51765907
GALNT9	1.506594018
FAM43A	1.501808416
WFDC1	1.493949782
KRT20	1.488838226
INA	1.469196595
CCND1	1.46617047
TMEM242	1.465040265
KTI12	1.462343519
KRT12	1.458670455
BFSP2	1.452589852
MON1A	1.449999196
CISH	1.449544199
TMPRSS6	1.443791007
RGS16	1.437692961
WDR20	1.437360047
THRSP	1.433177288
MYOM1	1.432922639
SERINC2	1.43118476
SLC5A5	1.426732335
TFCP2L1	1.423281909
LDAF1	1.4199571
UCHL3	1.419353117
PKMYT1	1.415893379
CCDC127	1.412939386
PAWR	1.402990743
ACP2	1.401899408
SHROOM3	1.393931984
THNSL1	1.392642508
ABTB2	1.392530231
POC1A	1.390284401
DEXI	1.384313967
BLZF1	1.378198275
COPRS	1.378157873
ADRA1B	1.372750751
MYO1E	1.369312943
DKK2	1.367444264
ETNPPL	1.366003427
FOXC1	1.36273288
SCRT2	1.358207924
KCNK4	1.348158789
FGF5	1.342958505
TRIP10	1.339248843
CORT	1.336399383
IGFBP7	1.333635613
BHLHE40	1.32841338
ATP13A5	1.327733343
DCAF10	1.32636833
OPA3	1.324417724
ENO4	1.323071035
GJB6	1.322053236
TOMM40L	1.320857767
WDCP	1.320163592
EHD3	1.319866757
PDGFB	1.316690475
PAQR4	1.314628062
TRIM71	1.304734255
TSPAN33	1.302094354
FZD4	1.300775967
EGR1	1.295802329
GFOD1	1.276495682
MRPS23	1.276222297
COX7A2L	1.275638017
BOLA2B	1.27541146
MAL	1.274755946
CDK5R2	1.274582435
RNASEL	1.269984457
STAP2	1.269423501
FCGRT	1.263450302
POLR1A	1.259254289
GRAMD4	1.253257625
TTC9	1.251666984
GABRA1	1.248804325
CEBPA	1.24733531
MYOC	1.242216728
DSCAML1	1.239811366
ETV5	1.239056507
ARC	1.237155585
KIAA1671	1.234244251
NSMCE1	1.228041859
FAM107A	1.227827004
CMYA5	1.22634413
SPRED2	1.225485347
IGLON5	1.22419217
CAB39	1.219159377
IGF2BP3	1.214069802
LAD1	1.210737804
IRS1	1.206655328
A2M	1.206637417
CREB1	1.205267668
ARID5B	1.204198328
FAM219A	1.202702903
ACADS	1.197330459
MAPK1IP1L	1.195564345
ADM	1.1921589
FCER1G	1.191632549
LGI3	1.190472463
ALDH4A1	1.188393698
KCNG4	1.185797765
OTUD1	1.177066048
C5orf34	1.176727303
TMEM258	1.175881987
EPOP	1.175310792
IER3	1.171356162
ACAN	1.169564204
PARP10	1.166437868
MED31	1.164385047
IGF1R	1.160746353
FLVCR2	1.15446685
C18orf32	1.152313398
PLA1A	1.149971687
VSTM2B	1.149667582
THBD	1.147886983
SLC7A7	1.145266641
DUSP15	1.141660856
WIPF2	1.141436777
VWA8	1.13605971
KIAA0319	1.135483623
TIMP4	1.134812234
